1.439545135491730132e+00,1.367022037457310546e+00,1.086608193681279033e+00,1.242830176770649109e+00,2.089633398617282811e+00,1.147157245643463552e+00,1.323596175098208372e+00,1.622647162436346324e+00,1.188827540626444801e+00,2.071015803319352422e+00,8.286909704900449203e-01,1.510572865194141690e+00,1.693386416017459650e+00,1.372858671655692309e+00,1.518208293910555451e+00,1.748550242524131049e+00,1.144119894793405701e+00,1.118222386644968536e+00,2.171078108129898432e+00,1.497050445636140648e+00,1.571728714987723929e+00,1.189077114081869224e+00,1.476412785554188201e+00,1.164440014714077876e+00,1.729468589068432038e+00,1.414204307552624051e+00,1.208176014018871314e+00,1.080304252007701082e+00,1.554142366039205969e+00,1.012814454210200665e+00,1.408913363671220109e+00,1.126597519374419543e+00,1.084841417712728129e+00,1.576133434087534591e+00,1.291705111116731475e+00,9.386978808658203999e-01,1.326598149761636813e+00,1.167299084474362258e+00,1.362644564157973637e+00,1.152346754496927250e+00,5.222508479456088315e-01,1.553167544736860028e+00,1.211853700525578503e+00,1.168257111687826422e+00,1.410049025537006617e+00,1.479124189377146736e+00,1.348865195413718965e+00,1.256257485853260913e+00,1.215577667876007739e+00,1.272365486589084993e+00
1.485032015598133359e+00,1.300084629614621123e+00,1.077778002515830114e+00,9.720569425125787921e-01,1.530178202273829724e+00,1.732208792079795057e+00,1.017179104633383124e+00,1.875566814755261102e+00,1.006438723066362062e+00,1.471546179196638882e+00,1.365822137758255339e+00,1.200702156505682350e+00,1.215960092603826315e+00,1.550823719087192964e+00,1.856081775280103985e+00,1.545045189412818321e+00,1.044374900047248422e+00,1.207532057210415122e+00,1.856095676987322252e+00,1.824478102963628556e+00,1.144407256459146982e+00,1.187076667603811586e+00,6.965386342143071730e-01,1.267739901139411263e+00,1.666394991454717145e+00,1.627314526597275712e+00,1.085062368763779705e+00,1.434595589158317974e+00,1.038986674513262987e+00,1.540935883900196535e+00,1.459534282486495638e+00,1.069734098447403303e+00,1.354885484827807796e+00,1.610370400897577436e+00,9.468710476441593027e-01,1.170278670204844440e+00,1.428313643060689531e+00,1.371465040633537136e+00,1.244452993391857332e+00,1.306471214590106289e+00,1.430829276485926949e+00,1.063002260801480414e+00,1.289624101188452387e+00,1.597031593557084017e+00,1.133879522947487617e+00,1.805346807130701503e+00,1.093958287803402207e+00,1.738415949095527324e+00,1.300346173339601119e+00,8.728059720575203073e-01
1.394808787933589533e+00,1.209184529700430444e+00,9.225552364100449987e-01,1.188408776789259047e+00,1.272179685745085331e+00,1.483983628501348795e+00,8.696912544273496248e-01,1.603840117524174547e+00,7.806325771824560444e-01,1.668248759811471471e+00,1.322691542262798503e+00,1.045094560291816688e+00,9.247425271554815529e-01,1.375282150409977922e+00,1.707092920907306688e+00,1.801228039560712757e+00,1.161233061792904753e+00,1.168342521753605645e+00,1.619374627348034945e+00,1.908563254167549461e+00,1.348436216997560333e+00,1.376888591421050689e+00,1.218978300492745914e+00,1.238379176619761823e+00,1.379478654157146433e+00,1.445221562451856956e+00,1.173863904190394880e+00,1.243026290607738948e+00,9.935672295780342278e-01,1.299569090713797337e+00,1.185139372264257362e+00,1.002450743257376153e+00,1.304757203558660539e+00,1.366256156848230319e+00,1.101518891407430756e+00,1.224654068204461321e+00,1.448483708304928230e+00,1.283415267385043190e+00,1.074218707669507111e+00,1.378038120905337838e+00,1.365754382538509004e+00,1.088988224121795856e+00,1.218476765327308531e+00,1.431427576703100391e+00,1.406166105329641036e+00,1.668544298303593409e+00,7.867690774851416879e-01,1.341637208806037318e+00,1.110280448713395041e+00,1.106627512591638496e+00
1.444339136473798302e+00,1.534109839396113006e+00,1.015012220348301408e+00,9.425526680676112878e-01,1.888999234213594836e+00,1.519041677575084792e+00,1.212558513925280801e+00,2.026497206178149657e+00,1.065156191074933201e+00,1.484236631517647398e+00,1.224304004921583422e+00,1.408614955790177703e+00,1.522294729712285077e+00,1.666094511028221703e+00,1.749366441240494563e+00,1.371552637238811601e+00,9.303334164639494031e-01,1.116158039581121031e+00,2.196068246355593168e+00,1.519301634728325023e+00,1.443783690147544707e+00,1.304789753005290764e+00,1.055451983817952577e+00,1.143440513249610380e+00,1.898918892967262906e+00,1.391830198085767467e+00,4.843015093023316231e-01,1.309747845386005860e+00,1.239602687078981580e+00,1.302504560668913625e+00,1.660795497023046519e+00,9.188607581031409399e-01,1.117351030999271355e+00,1.727950163919389492e+00,1.189759479604037384e+00,1.040071869799597426e+00,1.421052000068576682e+00,1.493776116452697256e+00,1.435141105247003335e+00,1.182656892608585641e+00,1.181467440660840085e+00,1.068339212196027121e+00,1.296959048330629027e+00,1.547990273666388195e+00,9.302860018255934005e-01,1.651295094887951009e+00,1.116962803485993527e+00,1.629304440466363690e+00,1.305026777483231815e+00,1.110806189153119350e+00
1.301777125517606493e+00,1.315503873662179135e+00,7.861122871587716832e-01,1.266204373549283391e+00,1.703803558799481976e+00,1.172732082753363825e+00,1.025566855395455557e+00,1.419737989456679284e+00,9.006010577993640576e-01,2.057094651871798963e+00,1.099745867734903237e+00,1.244912598313640872e+00,1.273810340740400449e+00,1.265112619265082783e+00,1.594413573479162904e+00,1.965532158078043379e+00,1.136885524960508986e+00,1.300462854529121026e+00,1.857271440193798639e+00,1.744326902887433750e+00,1.626936467784362295e+00,1.442909596282648810e+00,1.453790301905288018e+00,1.217834266686885103e+00,1.441824176072430408e+00,1.348329670666430502e+00,1.321404951395668936e+00,1.100454981892417194e+00,1.335809908698815995e+00,1.046345088807419277e+00,1.154354899746391050e+00,9.941655771686018772e-01,1.153905647587994299e+00,1.375848496199246762e+00,1.146852944745570424e+00,1.186499724847861925e+00,1.385588060911244090e+00,1.197330527575952264e+00,1.132536885027820128e+00,1.435309345656314184e+00,1.092479994337770322e+00,1.348423570393207704e+00,1.032470094278846950e+00,1.157797588469625660e+00,1.569509025304801408e+00,1.530851640951342407e+00,9.548730503583383600e-01,6.832447527825019629e-01,1.101736724631966258e+00,1.213747512764279834e+00
1.706141183084351143e+00,1.285691538370955289e+00,1.272899776408261463e+00,1.566214883312144313e+00,1.723334378873386807e+00,1.433242393126606951e+00,1.307981394396508623e+00,1.197267771690552207e+00,1.225409162223664916e+00,2.365060832981467076e+00,1.227393310586186059e+00,1.295995541722512856e+00,1.329862135149950886e+00,9.284393167504084721e-01,1.742185580500285713e+00,2.357886713170092463e+00,1.589841604909478789e+00,1.463328590578704347e+00,1.846413020792671222e+00,1.997875600234128912e+00,1.618331853843625323e+00,1.421129675617586852e+00,1.678020191170546793e+00,1.557473647991854726e+00,1.206935601644604894e+00,1.787319808474373328e+00,1.689325348586093067e+00,1.162900579960700176e+00,1.495140025463136180e+00,1.269936445426374627e+00,1.103795110772173738e+00,1.413583855252929844e+00,1.605492533777286512e+00,1.425807689197987838e+00,1.416667695437084928e+00,1.267702298545055895e+00,1.345489379200485391e+00,1.029706154917306105e+00,1.272516722780032250e+00,1.631140334057255448e+00,1.348626192212721620e+00,1.745699419275705377e+00,1.363427377865396695e+00,1.370216545065416236e+00,1.948061222634617895e+00,1.806608260193382831e+00,1.229458507564677117e+00,1.310835215976006607e+00,1.447524981758185003e+00,1.272994756494536528e+00
1.716712651131157230e+00,1.406692003556156312e+00,1.555546607529151526e+00,1.532015201330964249e+00,1.350118623363389725e+00,1.968915666876193127e+00,1.299924741527899830e+00,2.016364232988863137e+00,1.358566277929504462e+00,1.689981431630600550e+00,1.771692995412988525e+00,1.495635543230563913e+00,1.329852422425801484e+00,1.856338144612334817e+00,2.018325880809934691e+00,1.809656815546806685e+00,1.526193988602488227e+00,1.516397026379381119e+00,1.669185771386022976e+00,2.314647470141927510e+00,1.100394596866567598e+00,1.531853176077760281e+00,1.403209021380281474e+00,1.524408563455650567e+00,1.743177609759682722e+00,1.899981345240859820e+00,1.616502444019675355e+00,1.810502618210048764e+00,1.320845065908509586e+00,1.872534599252294596e+00,1.570204615992205843e+00,1.576711032697905024e+00,1.751211586951142651e+00,1.681463634429234189e+00,1.365357717006025373e+00,1.645748705720001981e+00,1.893531189988340913e+00,1.631831847404771496e+00,1.418497907122300949e+00,1.615458012329264559e+00,1.738987086828130968e+00,1.442029794641803253e+00,1.738215605665101915e+00,1.896242868832163753e+00,1.555029189378917653e+00,2.001956915897460387e+00,1.494902665140074971e+00,1.975130946957476485e+00,1.463312722914061892e+00,1.502668413102448142e+00
1.351533337505590682e+00,1.303841775072306808e+00,7.369204937550344336e-01,1.052461160230833803e+00,1.508949271116771573e+00,1.446192348773172487e+00,8.837785385845771113e-01,1.456580273815776039e+00,8.848828404486923649e-01,1.819457482964278228e+00,1.089827104763598120e+00,8.550250245248044445e-01,1.132344228894188509e+00,1.127676319924794779e+00,1.563205808112172912e+00,1.943282838080208963e+00,1.114509989042370197e+00,1.200149572056433467e+00,1.764594817134404803e+00,1.682034750979016779e+00,1.358937637677813282e+00,1.360048272932025792e+00,1.238974205370821924e+00,1.199360573812561004e+00,1.347200172456763934e+00,1.621817626603528240e+00,1.217964843221891469e+00,1.211261612806363352e+00,1.092743492249586890e+00,1.276800010101765137e+00,1.237952279225221996e+00,9.964410153185504493e-01,1.188882388754600949e+00,1.264200306148908215e+00,1.039648602514719800e+00,1.165481643969328740e+00,1.138406208239277628e+00,1.188073149340716395e+00,1.004874841740275970e+00,1.424379966785358276e+00,1.222839521950348063e+00,1.279327580491442795e+00,1.008977747357082233e+00,1.234996510475109055e+00,1.508761077978114207e+00,1.727938977902157003e+00,8.823200822738119786e-01,1.303639684561734402e+00,1.056968071276148446e+00,9.007477358543628521e-01
1.429276865394083051e+00,1.127895343129929895e+00,1.069898135205167078e+00,1.147419512689157983e+00,1.861485272387080503e+00,1.293221437042786803e+00,1.209748023211540957e+00,1.549559300838025511e+00,1.044714842239104602e+00,1.890782302084110800e+00,8.230099656680293085e-01,1.363805483615122327e+00,1.465881934482927473e+00,1.273968037422335886e+00,1.639995443687817911e+00,1.656571546844620269e+00,1.115150914280169214e+00,1.165529910629441224e+00,2.016306626290312209e+00,1.682118924313363850e+00,1.375460897823471695e+00,7.176577831264384644e-01,1.227814906969248110e+00,1.197885059202323799e+00,1.528591818955177262e+00,1.495326769716655235e+00,1.194057729693616343e+00,1.038934209047394974e+00,1.323175087745580125e+00,1.097820029407278852e+00,1.275793975396615210e+00,1.088930896788037561e+00,1.218859822019477068e+00,1.557741673367124324e+00,1.193247727609874076e+00,8.466038064474993297e-01,1.312623287261497129e+00,9.980946559795537132e-01,1.275262111323692604e+00,1.163943574700918582e+00,9.199485157579321282e-01,1.458736280307760369e+00,1.236716360474565235e+00,1.252839796083971446e+00,1.305309476580797767e+00,1.542726669669130413e+00,1.217013978762065296e+00,1.369836711957833630e+00,1.247772446326186557e+00,1.074972161731345244e+00
1.332311616995855763e+00,1.256656255907626196e+00,1.064340029212235583e+00,1.279692123551783967e+00,1.610812035585925228e+00,1.334699092077755056e+00,1.102040218253134807e+00,1.497969109291486856e+00,1.045698625522112568e+00,1.977135160956142057e+00,1.189352414588259244e+00,1.192209620637467271e+00,1.273750861674904922e+00,1.283989199686926597e+00,1.580906478051691266e+00,1.942731759082936716e+00,1.284399324024136702e+00,1.342089040523085641e+00,1.756769278523965028e+00,1.810762691779133515e+00,1.401805996578319169e+00,1.412334346056539847e+00,1.470104173169049844e+00,1.235112801378279501e+00,1.423363711014379529e+00,1.620243229633198112e+00,1.488956665019873560e+00,1.234300590803611097e+00,1.263510539425910517e+00,1.335191467381922514e+00,1.261928672949335972e+00,1.230013810622511583e+00,1.286980306007300179e+00,1.323296579903513015e+00,1.206397816635915277e+00,1.263140182050602522e+00,1.318591832004984976e+00,1.216993851695051365e+00,7.996010104853187306e-01,1.530627748446187653e+00,1.250423644416154723e+00,1.405880913802688426e+00,1.125314109277861574e+00,9.038474330809520563e-01,1.686656825593684461e+00,1.588010733680208064e+00,1.157443639523566770e+00,1.368668551535027644e+00,1.139501534638580837e+00,1.226943040133045892e+00
1.309576122718743019e+00,1.156128511850931684e+00,9.278234368409187249e-01,1.228291082512356969e+00,1.197155923584233950e+00,1.441754763383885418e+00,8.789405833692163217e-01,1.447120022542546014e+00,7.915698457035948987e-01,1.829078953409629005e+00,1.293878222977721038e+00,9.855940598793194729e-01,7.770818654779571011e-01,1.184124083576668429e+00,1.629876445600130896e+00,1.984001285203637055e+00,1.198614697559200248e+00,1.297652861387775580e+00,1.589115781299808683e+00,1.953103148677849621e+00,1.356483623508579095e+00,1.375824302373594099e+00,1.329029374066100333e+00,1.259977346757127581e+00,1.188525323491203212e+00,1.585577849155516139e+00,1.373654104481947247e+00,1.231799449806091129e+00,9.452095464342284981e-01,1.289792920411403587e+00,1.100330352173300108e+00,1.067180170536191630e+00,1.370353233215514388e+00,1.196650691158011037e+00,1.103980802605992739e+00,1.265234777202704608e+00,1.360494404962382831e+00,1.147347160264992283e+00,9.297941668494192902e-01,1.488298619288332514e+00,1.401264881088072345e+00,1.238614651593958671e+00,1.161724342394534926e+00,1.359119860353859455e+00,1.544770530480079840e+00,1.682778066220670610e+00,7.215942170117579657e-01,1.245354367917081984e+00,1.129956955010512187e+00,1.052118267638399995e+00
1.149066469996071094e+00,1.379351497585621145e+00,1.050315068748962855e+00,9.586167185958952563e-01,1.808957666520711438e+00,1.367156817313146977e+00,1.161259775069904965e+00,1.844740241484170706e+00,1.073515621497341810e+00,1.669311478876836619e+00,1.109364133871822977e+00,1.313272460064167646e+00,1.467776732800569528e+00,1.493083491147219943e+00,1.428231550259177585e+00,1.506717258237154855e+00,9.720162514651938812e-01,1.270739630027634348e+00,2.095833224453981458e+00,1.464966212216154862e+00,1.352083074723291034e+00,1.337747782515076533e+00,1.329913915199445906e+00,5.644901186684700978e-01,1.711769309721566712e+00,1.449817395191290492e+00,1.176770094286157642e+00,1.307646684883075672e+00,1.214622909849520038e+00,1.280496965016880706e+00,1.514180698912910517e+00,9.892187406679155970e-01,1.001487370693540546e+00,1.317327057528016931e+00,1.043632066799386804e+00,1.158856010527356428e+00,1.279735887805044436e+00,1.329079045819699711e+00,1.232771883391862833e+00,1.321517315318357699e+00,1.146205642104463740e+00,1.126253509652690443e+00,1.095357649298106972e+00,1.275620084459619052e+00,1.244874321276889795e+00,1.499783613058113474e+00,1.197119507629607060e+00,1.475434069891716105e+00,1.044214668227223530e+00,1.167663249664832259e+00
1.364156505495395688e+00,1.271203078647427764e+00,8.495068851812617172e-01,1.063144510649389973e+00,1.505762648808301574e+00,1.485738972436215111e+00,9.007117766362059408e-01,1.704309105247941547e+00,8.361633249976250237e-01,1.666932514191161285e+00,1.206508690137545914e+00,1.142852893867237096e+00,1.106723411044227889e+00,1.390897326506979947e+00,1.713742159014169486e+00,1.674031848493296781e+00,9.048272052214653138e-01,1.108792615618022337e+00,1.869272316550107949e+00,1.720753225402297915e+00,1.312722324337228796e+00,1.252357671692337471e+00,1.147743870670853816e+00,1.155193090804996547e+00,1.500181549107364676e+00,1.516383941577908345e+00,1.145626929802236127e+00,1.255103665958498871e+00,1.090629386088254549e+00,1.280180952409186057e+00,1.297571233330122142e+00,9.434354938076510155e-01,1.167947835467179729e+00,1.454306632846372960e+00,9.515139610427827410e-01,1.131256297077029682e+00,1.331266099883048115e+00,1.230597735536904436e+00,1.149698264946868331e+00,1.226806627176137976e+00,1.200310013523209651e+00,1.194521137786081599e+00,1.166952797807335296e+00,1.391020548755023345e+00,1.215046974578184447e+00,1.712509591490869898e+00,9.142175849734488491e-01,1.297602648828451333e+00,1.122757284368136599e+00,9.768877711618678683e-01
